id,qwen_macro,journal_id,scope_group,umap_x,umap_y
https://openalex.org/W4236452124,10,https://openalex.org/S4210169567,0,1.6912862,-1.3277798
https://openalex.org/W2569439041,10,https://openalex.org/S2764639374,1,1.6834933,-1.8343656
https://openalex.org/W3044783821,10,https://openalex.org/S57027881,2,1.5012693,-0.8602951
https://openalex.org/W3021553837,10,https://openalex.org/S196734849,0,1.7901447,-0.88969284
https://openalex.org/W2623341044,10,https://openalex.org/S96563387,2,1.1425174,-1.2046146
https://openalex.org/W2086489492,10,https://openalex.org/S2764400605,2,1.6072413,-1.281795
https://openalex.org/W2981885818,10,https://openalex.org/S95323914,2,1.5794189,-1.3921545
https://openalex.org/W367816849,10,https://openalex.org/S53055215,1,1.8288869,-1.5406725
https://openalex.org/W2411964893,10,https://openalex.org/S207294652,2,1.2281361,-1.3940964
https://openalex.org/W2802628204,10,https://openalex.org/S2735447094,2,1.5251113,-1.4371133
https://openalex.org/W2139129113,10,https://openalex.org/S6142729,1,1.5376468,-1.9705606
https://openalex.org/W2792142231,10,https://openalex.org/S108875122,1,2.3962002,-1.5672513
https://openalex.org/W1853224669,10,https://openalex.org/S200838492,2,1.629672,-0.84924746
https://openalex.org/W2769928750,10,https://openalex.org/S59956449,1,1.0286604,-1.1824679
https://openalex.org/W2790169155,10,https://openalex.org/S2764799362,0,1.7432606,-0.82124263
https://openalex.org/W2546812428,10,https://openalex.org/S23629721,0,1.7114723,-0.6667845
https://openalex.org/W2980807539,10,https://openalex.org/S4210208839,2,1.7781545,-1.625055
https://openalex.org/W2589123471,10,https://openalex.org/S60281869,2,1.7884034,-1.3298216
https://openalex.org/W2790516234,10,https://openalex.org/S126467296,1,1.5281546,-2.0162823
https://openalex.org/W2462333601,10,https://openalex.org/S101245202,1,1.5865057,-1.7027484
https://openalex.org/W3125510825,10,https://openalex.org/S33323087,2,1.5694299,-0.7713104
https://openalex.org/W2590865132,10,https://openalex.org/S40528764,2,1.6061746,-0.8086807
https://openalex.org/W2769271885,10,https://openalex.org/S2764842506,2,1.696111,-1.2757362
https://openalex.org/W3094519829,10,https://openalex.org/S45333638,1,1.625286,-1.7554901
https://openalex.org/W3086150098,10,https://openalex.org/S744042,2,2.1100712,-1.259003
https://openalex.org/W3036513500,10,https://openalex.org/S107642308,2,1.5946376,-2.0485542
https://openalex.org/W3110618032,10,https://openalex.org/S2898612945,2,1.5083817,-2.1229067
https://openalex.org/W2890637282,10,https://openalex.org/S2765070305,1,1.6568706,-1.1147952
https://openalex.org/W2992327017,10,https://openalex.org/S201186940,1,1.8965929,-1.1864884
https://openalex.org/W1826575513,10,https://openalex.org/S128425624,0,1.6921607,-1.1267821
https://openalex.org/W2948277443,10,https://openalex.org/S2738208430,2,2.209914,-1.4944642
https://openalex.org/W3000533298,10,https://openalex.org/S84268765,1,2.1104856,-1.3348312
https://openalex.org/W3041729088,10,https://openalex.org/S45333638,1,1.4680525,-1.8356396
https://openalex.org/W2336508947,10,https://openalex.org/S50147421,1,1.6402146,-1.4923513
https://openalex.org/W2891653069,10,https://openalex.org/S38883057,2,1.572513,-0.7494644
https://openalex.org/W2921653448,10,https://openalex.org/S4210170383,2,1.4577787,-1.4176607
https://openalex.org/W4213118531,10,https://openalex.org/S19523265,2,1.4382852,-0.9298607
https://openalex.org/W2181193456,10,https://openalex.org/S77764115,2,1.7034266,-1.1215861
https://openalex.org/W2950580509,10,https://openalex.org/S203405392,1,1.7895347,-1.6936307
https://openalex.org/W2914977250,10,https://openalex.org/S28036099,2,1.5700606,-0.86605656
https://openalex.org/W2746310376,10,https://openalex.org/S96563387,2,1.9104335,-1.3321944
https://openalex.org/W3000024917,10,https://openalex.org/S119669599,1,2.0311372,-1.5154685
https://openalex.org/W2752469856,10,https://openalex.org/S149872823,1,1.0699613,-1.1848481
https://openalex.org/W2736006997,10,https://openalex.org/S2764691529,0,1.736404,-1.0817113
https://openalex.org/W2997922089,10,https://openalex.org/S4394735782,2,1.4954007,-1.0147883
https://openalex.org/W811532061,10,https://openalex.org/S2764771993,0,1.5640054,-0.84477985
https://openalex.org/W2946411601,10,https://openalex.org/S2764500190,2,2.4344184,-1.6211476
https://openalex.org/W2946894405,10,https://openalex.org/S2739225236,1,2.2314758,-1.3354251
https://openalex.org/W2970128266,10,https://openalex.org/S2764545032,0,1.4308206,-1.22498
https://openalex.org/W2966355309,10,https://openalex.org/S143127979,2,1.8334,-1.2797983
https://openalex.org/W2418145075,10,https://openalex.org/S104917558,0,1.8189031,-0.9320797
https://openalex.org/W2791789083,10,https://openalex.org/S53559421,1,1.5426126,-0.92675257
https://openalex.org/W2920945234,10,https://openalex.org/S4210170078,2,1.5140052,-2.0121093
https://openalex.org/W2781934673,10,https://openalex.org/S123166236,2,1.6011132,-1.997706
https://openalex.org/W2953743159,10,https://openalex.org/S167257428,1,2.057179,-1.5867805
https://openalex.org/W2945948140,10,https://openalex.org/S127492747,2,1.6100812,-2.014044
https://openalex.org/W3080889385,10,https://openalex.org/S2485537415,0,2.0054018,-1.0487341
https://openalex.org/W2979869934,10,https://openalex.org/S201710173,1,1.5822006,-0.8584498
https://openalex.org/W2989734517,10,https://openalex.org/S122347013,1,1.570567,-2.2223954
https://openalex.org/W3032897332,10,https://openalex.org/S159512450,1,1.568381,-2.02095
https://openalex.org/W2319728143,10,https://openalex.org/S2764440204,1,1.9995254,-1.554541
https://openalex.org/W3048732875,10,https://openalex.org/S4210191856,2,1.8661695,-0.9534764
https://openalex.org/W2991435480,10,https://openalex.org/S193408319,2,1.6634392,-1.1888498
https://openalex.org/W2897060319,10,https://openalex.org/S412057,2,1.4254137,-1.9524204
https://openalex.org/W2303631067,10,https://openalex.org/S74338687,1,2.1213539,-1.3148323
https://openalex.org/W2990810675,10,https://openalex.org/S176903982,2,1.9406513,-1.5447072
https://openalex.org/W2397321833,10,https://openalex.org/S2764622253,1,1.7090334,-1.9403789
https://openalex.org/W2330010832,10,https://openalex.org/S27339233,2,1.5337267,-0.79235977
https://openalex.org/W2605331203,10,https://openalex.org/S154433558,2,2.0084264,-1.2795
https://openalex.org/W2917262804,10,https://openalex.org/S171234518,2,1.6683624,-1.1040618
https://openalex.org/W3111474943,10,https://openalex.org/S192723185,1,2.2052972,-1.0705786
https://openalex.org/W4320302869,10,https://openalex.org/S4387286380,1,1.9168135,-1.3484731
https://openalex.org/W2508675012,10,https://openalex.org/S35551707,2,1.4577184,-1.7933975
https://openalex.org/W2917449802,10,https://openalex.org/S41713991,1,1.4275119,-1.9237261
https://openalex.org/W2979935675,10,https://openalex.org/S60711021,2,1.7321856,-1.9103994
https://openalex.org/W2920933377,10,https://openalex.org/S2764678622,2,1.8856497,-1.4557163
https://openalex.org/W3042871264,10,https://openalex.org/S4210170654,2,1.7973676,-1.6481272
https://openalex.org/W3116884141,10,https://openalex.org/S2735557189,2,2.2991433,-1.4858547
https://openalex.org/W2521997909,10,https://openalex.org/S195776158,0,1.4151708,-1.6025987
https://openalex.org/W3112035575,10,https://openalex.org/S2764562219,1,1.5741181,-1.454935
https://openalex.org/W4232843782,10,https://openalex.org/S49185410,1,2.4509804,-1.581978
https://openalex.org/W2561243941,10,https://openalex.org/S72438123,0,1.8189085,-1.6985407
https://openalex.org/W2884751264,10,https://openalex.org/S73786128,1,1.8912702,-1.3535196
https://openalex.org/W2507637858,10,https://openalex.org/S1842953,2,1.6386331,-2.0639205
https://openalex.org/W3012154595,10,https://openalex.org/S2764491319,2,2.3760493,-1.4065012
https://openalex.org/W2282582929,10,https://openalex.org/S2738741272,0,1.8814491,-0.9083267
https://openalex.org/W2998666360,10,https://openalex.org/S4210196074,0,1.5561931,-2.0691514
https://openalex.org/W2561798855,10,https://openalex.org/S13506822,1,2.468378,-1.6221042
https://openalex.org/W2517783253,10,https://openalex.org/S48212443,1,1.5471791,-2.0508811
https://openalex.org/W3103337981,10,https://openalex.org/S4210219904,1,1.4937218,-0.9291045
https://openalex.org/W2194136969,10,https://openalex.org/S166157821,2,1.6082715,-1.5895288
https://openalex.org/W2948226720,10,https://openalex.org/S4210199935,2,1.8702136,-1.3915108
https://openalex.org/W1941233202,10,https://openalex.org/S78093190,1,1.6495914,-1.3151904
https://openalex.org/W2559495516,10,https://openalex.org/S205451775,0,2.4470813,-1.3635576
https://openalex.org/W2568020409,10,https://openalex.org/S4789869,0,1.5650398,-1.1066678
https://openalex.org/W3093596228,10,https://openalex.org/S120133624,2,2.0154796,-1.5061054
https://openalex.org/W3124432692,10,https://openalex.org/S179575189,2,1.6845678,-1.12823
https://openalex.org/W2988606540,10,https://openalex.org/S19793444,2,1.637309,-1.7332525
https://openalex.org/W2998765132,10,https://openalex.org/S95624121,2,1.6347067,-1.5954342
https://openalex.org/W2907901068,10,https://openalex.org/S51144326,0,1.4977553,-1.8066967
https://openalex.org/W2584886018,10,https://openalex.org/S2764375719,0,1.254076,-1.3292285
https://openalex.org/W2515276703,10,https://openalex.org/S2755481371,0,1.4337484,-1.987796
https://openalex.org/W2293703342,10,https://openalex.org/S61703936,2,1.5386767,-1.8442667
https://openalex.org/W2614765628,10,https://openalex.org/S160301912,2,1.0714259,-1.1670507
https://openalex.org/W2767141114,10,https://openalex.org/S165559636,0,1.5938832,-0.86653215
https://openalex.org/W3113389146,10,https://openalex.org/S110667073,2,1.5934248,-1.2532148
https://openalex.org/W2884964586,10,https://openalex.org/S4210220879,0,2.0353744,-1.3470358
https://openalex.org/W2901538618,10,https://openalex.org/S19655492,1,1.9271696,-1.54454
https://openalex.org/W3014746893,10,https://openalex.org/S4210177536,1,2.136592,-1.3366529
https://openalex.org/W3111131400,10,https://openalex.org/S175013504,1,1.4095498,-1.200426
https://openalex.org/W2561096337,10,https://openalex.org/S58664585,2,1.329756,-1.235803
https://openalex.org/W2803930539,10,https://openalex.org/S2765049135,2,1.7945888,-1.6931349
https://openalex.org/W4253445836,10,https://openalex.org/S130337233,2,2.4758632,-1.5819651
https://openalex.org/W2614605032,10,https://openalex.org/S6115874,1,1.7382495,-1.7441628
https://openalex.org/W2571205110,10,https://openalex.org/S4789869,0,1.2534355,-1.0950899
https://openalex.org/W4237539326,10,https://openalex.org/S130337233,2,2.356251,-1.3584398
https://openalex.org/W3009632122,10,https://openalex.org/S2764989298,2,1.4459372,-1.3437488
https://openalex.org/W2789483512,10,https://openalex.org/S3376858,2,1.4604231,-1.4105889
https://openalex.org/W2216202884,10,https://openalex.org/S81455456,2,1.645931,-2.0737188
https://openalex.org/W2792446095,10,https://openalex.org/S80367638,2,1.0520837,-1.1613145
https://openalex.org/W2542980221,10,https://openalex.org/S2765046590,0,1.5249335,-1.5811417
https://openalex.org/W2940788629,10,https://openalex.org/S121541055,2,2.3033886,-1.3910313
https://openalex.org/W2923915855,10,https://openalex.org/S50147421,1,1.7701982,-1.7069706
https://openalex.org/W2956619921,10,https://openalex.org/S14226812,2,1.7549869,-1.8017093
https://openalex.org/W2606746540,10,https://openalex.org/S140176541,2,1.3282312,-1.7983116
https://openalex.org/W3043723957,10,https://openalex.org/S32764878,2,1.0427915,-1.1898572
https://openalex.org/W2993535426,10,https://openalex.org/S73388012,2,1.5455871,-1.710297
https://openalex.org/W2907033351,10,https://openalex.org/S15239247,0,1.8590877,-1.8010837
https://openalex.org/W2409317596,10,https://openalex.org/S17537316,2,5.617526,-1.2939601
https://openalex.org/W2414675492,10,https://openalex.org/S112197712,1,1.5611328,-2.1973422
https://openalex.org/W3049206637,10,https://openalex.org/S4210215738,2,1.0336903,-1.1408334
https://openalex.org/W2770860432,10,https://openalex.org/S173657377,1,0.8661115,-1.0846467
https://openalex.org/W2768647441,10,https://openalex.org/S102140811,2,1.5685008,-1.3750013
https://openalex.org/W2891179974,10,https://openalex.org/S204419675,2,1.8442116,-1.5889775
https://openalex.org/W2980786851,10,https://openalex.org/S83245930,1,2.16854,-1.358115
https://openalex.org/W4386299668,10,https://openalex.org/S2764364198,2,1.561774,-2.1886551
https://openalex.org/W3028278046,10,https://openalex.org/S2764804524,1,2.3012452,-1.7513916
https://openalex.org/W2612168915,10,https://openalex.org/S8081180,2,1.7664242,-1.7805517
https://openalex.org/W2789995525,10,https://openalex.org/S163559066,2,1.4663342,-0.91454667
https://openalex.org/W2952340488,10,https://openalex.org/S168051025,1,1.6276422,-1.8478855
https://openalex.org/W2804987753,10,https://openalex.org/S2754473584,2,1.8695955,-0.9764282
https://openalex.org/W2338023306,10,https://openalex.org/S4210215846,0,1.8393484,-1.8923358
https://openalex.org/W2925308226,10,https://openalex.org/S94640471,1,1.8277963,-1.3683641
https://openalex.org/W2750856584,10,https://openalex.org/S2764577009,0,1.6866313,-1.4729537
https://openalex.org/W3015068220,10,https://openalex.org/S197491701,1,1.0760866,-1.4090935
https://openalex.org/W2607578612,10,https://openalex.org/S4210207363,0,1.5369517,-1.960976
https://openalex.org/W3093858570,10,https://openalex.org/S88603889,2,1.3897645,-0.8722894
https://openalex.org/W2924559786,10,https://openalex.org/S194302669,1,1.5164821,-2.0155694
https://openalex.org/W2793145683,10,https://openalex.org/S80058157,1,1.285994,-1.741029
https://openalex.org/W2738081622,10,https://openalex.org/S2764537343,0,1.5795377,-1.2948565
https://openalex.org/W628383429,10,https://openalex.org/S87914957,2,2.1668236,-1.6668303
https://openalex.org/W2952840906,10,https://openalex.org/S12189451,1,1.0049794,-1.146754
https://openalex.org/W2989666256,10,https://openalex.org/S49861241,0,2.0999248,-1.3551688
https://openalex.org/W2903538927,10,https://openalex.org/S201186940,1,1.8904607,-1.2023848
https://openalex.org/W1954438844,10,https://openalex.org/S81924583,2,1.724853,-1.7235032
https://openalex.org/W2548433687,10,https://openalex.org/S140531128,2,1.7846144,-1.3131527
https://openalex.org/W2885335324,10,https://openalex.org/S53055215,1,1.7808962,-1.6896726
https://openalex.org/W2568657133,10,https://openalex.org/S4220651471,0,1.5614045,-0.87964225
https://openalex.org/W2738750150,10,https://openalex.org/S58664585,2,1.3226756,-1.3951782
https://openalex.org/W2895941431,10,https://openalex.org/S94788606,2,1.5829985,-2.1888983
https://openalex.org/W3112092797,10,https://openalex.org/S2735557189,2,2.27556,-1.518531
https://openalex.org/W2565546837,10,https://openalex.org/S2764494274,0,1.5310564,-1.0402465
https://openalex.org/W2596778638,10,https://openalex.org/S94854268,1,2.464871,-1.5853695
https://openalex.org/W2552909669,10,https://openalex.org/S102896891,2,1.5452344,-0.738028
https://openalex.org/W2896194119,10,https://openalex.org/S104576203,1,1.6887273,-0.8985434
https://openalex.org/W2800512693,10,https://openalex.org/S4210223487,2,1.4559046,-0.8997274
https://openalex.org/W3023550214,10,https://openalex.org/S4363604354,2,1.5240303,-2.0470846
https://openalex.org/W3110831872,10,https://openalex.org/S4210188152,2,1.3998713,-1.5666481
https://openalex.org/W3008948862,10,https://openalex.org/S135892541,2,1.3407438,-0.9729513
https://openalex.org/W2748061658,10,https://openalex.org/S2764878774,1,1.5904891,-0.8463167
https://openalex.org/W2057375390,10,https://openalex.org/S2764431896,1,1.4957427,-2.2926533
https://openalex.org/W3115942149,10,https://openalex.org/S2737297340,0,2.5383887,-1.6785518
https://openalex.org/W2511319506,10,https://openalex.org/S2915058201,0,1.8828961,-1.5831531
https://openalex.org/W4296498671,10,https://openalex.org/S87934238,2,1.6635791,-1.4972608
https://openalex.org/W2619804473,10,https://openalex.org/S4210216269,0,1.3398904,-1.3941072
https://openalex.org/W2792660361,10,https://openalex.org/S2764537343,0,1.769792,-0.973899
https://openalex.org/W2788716829,10,https://openalex.org/S126947272,2,1.6408423,-0.79396564
https://openalex.org/W2988954506,10,https://openalex.org/S2764696622,0,2.205262,-1.1745653
https://openalex.org/W3096923086,10,https://openalex.org/S117214891,1,1.5523928,-1.7315055
https://openalex.org/W2770410651,10,https://openalex.org/S14583120,1,1.5550537,-2.238293
https://openalex.org/W3082812193,10,https://openalex.org/S83825622,0,2.2502778,-1.5441598
https://openalex.org/W2541876593,10,https://openalex.org/S2672396,2,1.5904328,-1.9591081
https://openalex.org/W4230785655,10,https://openalex.org/S34137071,2,1.7050635,-1.9100273
https://openalex.org/W2985586889,10,https://openalex.org/S176150786,1,1.5463293,-0.85981536
https://openalex.org/W3017236313,10,https://openalex.org/S4210205812,0,2.5677187,-1.7130389
https://openalex.org/W2951736039,10,https://openalex.org/S53055215,1,1.5213528,-1.9649714
https://openalex.org/W2904242724,10,https://openalex.org/S84074229,2,1.5278156,-1.9553415
https://openalex.org/W2779417884,10,https://openalex.org/S145410213,2,1.948047,-1.1709228
https://openalex.org/W2596742591,10,https://openalex.org/S2764464146,1,1.5975939,-0.8077419
https://openalex.org/W3083533112,10,https://openalex.org/S2764409869,2,1.674745,-1.7188996
https://openalex.org/W3093998035,10,https://openalex.org/S144860794,2,2.2590504,-1.0354744
https://openalex.org/W1979950241,10,https://openalex.org/S107859553,1,1.4738125,-1.3920841
https://openalex.org/W2899746940,10,https://openalex.org/S859791518,0,1.3695275,-1.6399351
https://openalex.org/W2533986539,10,https://openalex.org/S100249970,2,1.3076426,-1.6215227
https://openalex.org/W2804731003,10,https://openalex.org/S117214891,1,1.0875537,-1.362994
https://openalex.org/W3048236441,10,https://openalex.org/S75186586,2,2.5140736,-1.6708486
https://openalex.org/W2609550130,10,https://openalex.org/S167378199,1,1.8491997,-0.9121729
https://openalex.org/W2805756640,10,https://openalex.org/S110258470,0,2.2723212,-1.2648833
https://openalex.org/W2965373628,10,https://openalex.org/S4210223487,2,1.6747175,-0.930559
https://openalex.org/W3045496742,10,https://openalex.org/S4306515286,0,1.5195312,-1.1679933
https://openalex.org/W3035941149,10,https://openalex.org/S61821002,2,2.3383622,-1.4255152
https://openalex.org/W2782674840,10,https://openalex.org/S148307540,2,1.8954779,-0.9365545
https://openalex.org/W2477544979,10,https://openalex.org/S121204338,2,1.3230612,-1.373886
https://openalex.org/W2791222956,10,https://openalex.org/S124035732,2,1.6377478,-1.0924731
https://openalex.org/W2590973334,10,https://openalex.org/S123955271,2,0.97240067,-1.1419501
https://openalex.org/W2982527403,10,https://openalex.org/S135892541,2,1.4020756,-0.8462611
https://openalex.org/W2115414186,10,https://openalex.org/S2764887140,0,1.2119974,-1.1522458
https://openalex.org/W2892307005,10,https://openalex.org/S31768639,2,2.3978548,-1.6255174
https://openalex.org/W2790261610,10,https://openalex.org/S124004514,1,1.58365,-1.5289739
https://openalex.org/W2921509578,10,https://openalex.org/S201710173,1,1.6026849,-0.8251522
https://openalex.org/W2987544734,10,https://openalex.org/S151331055,2,1.6597475,-1.4313743
https://openalex.org/W2990500755,10,https://openalex.org/S49080740,1,1.0938392,-1.1157256
https://openalex.org/W2551499047,10,https://openalex.org/S87914957,1,1.7465943,-1.7087796
https://openalex.org/W2806474198,10,https://openalex.org/S99517592,0,1.4255341,-0.9933647
https://openalex.org/W3020172363,10,https://openalex.org/S4306532317,2,1.6366997,-1.0859439
https://openalex.org/W2971485651,10,https://openalex.org/S2764638019,0,1.5571162,-2.1359127
https://openalex.org/W3115045714,10,https://openalex.org/S30045969,1,1.5076333,-2.1336572
https://openalex.org/W2895079542,10,https://openalex.org/S159327246,1,1.368665,-1.4054108
https://openalex.org/W2269376582,10,https://openalex.org/S205451775,2,1.9904052,-1.5283041
https://openalex.org/W2985207302,10,https://openalex.org/S2764618978,0,2.1380079,-1.5358137
https://openalex.org/W2205319951,10,https://openalex.org/S192935422,2,1.8709744,-1.2954284
https://openalex.org/W3005560801,10,https://openalex.org/S4210220588,2,2.3769846,-1.5893865
https://openalex.org/W4237188314,10,https://openalex.org/S204357113,2,1.619417,-1.2614927
https://openalex.org/W3087743573,10,https://openalex.org/S4210182004,1,1.9344509,-1.4762331
https://openalex.org/W3012123064,10,https://openalex.org/S140972820,1,1.4824893,-1.9539714
https://openalex.org/W2342925723,10,https://openalex.org/S2734906896,1,2.066694,-1.2805362
https://openalex.org/W3093481705,10,https://openalex.org/S4210183893,2,1.6380379,-0.870573
https://openalex.org/W2947934768,10,https://openalex.org/S2736712646,1,1.0829716,-1.1710271
https://openalex.org/W2410396395,10,https://openalex.org/S122657450,2,5.832122,-6.699972
https://openalex.org/W2607274585,10,https://openalex.org/S92688875,2,1.5727675,-1.8053199
https://openalex.org/W4253959932,10,https://openalex.org/S191882557,2,1.5662327,-2.2651258
https://openalex.org/W3039942938,10,https://openalex.org/S4210193300,0,1.590419,-1.4961774
https://openalex.org/W3026191753,10,https://openalex.org/S113871862,2,2.4464295,-1.5852875
https://openalex.org/W2528490282,10,https://openalex.org/S47190238,2,1.8602654,-1.8820391
https://openalex.org/W3036840303,10,https://openalex.org/S4210220879,0,2.0437336,-1.6598777
https://openalex.org/W3038992457,10,https://openalex.org/S135539873,2,1.564412,-0.7281515
https://openalex.org/W3005099089,10,https://openalex.org/S36642063,2,1.6063135,-2.0725589
https://openalex.org/W2072357579,10,https://openalex.org/S204030396,0,1.6134653,-1.0572015
https://openalex.org/W2995386174,10,https://openalex.org/S168049282,2,1.5834132,-1.8517998
https://openalex.org/W2048389806,10,https://openalex.org/S179906392,2,1.5063448,-1.6151353
https://openalex.org/W2757803428,10,https://openalex.org/S47506589,2,1.5693063,-2.2173536
https://openalex.org/W3005687943,10,https://openalex.org/S152361726,2,1.7501497,-1.805396
https://openalex.org/W2718927693,10,https://openalex.org/S204030396,2,1.6659925,-1.3975713
https://openalex.org/W4233427520,10,https://openalex.org/S31064911,1,1.7685277,-1.763178
https://openalex.org/W2913911078,10,https://openalex.org/S200437886,2,1.717898,-1.9155463
https://openalex.org/W3046144665,10,https://openalex.org/S4210223487,2,1.5859528,-1.2747061
https://openalex.org/W2624534325,10,https://openalex.org/S4210223487,2,1.6389472,-1.0331662
https://openalex.org/W3083825916,10,https://openalex.org/S4210169808,2,1.6161125,-1.192014
https://openalex.org/W2225676741,10,https://openalex.org/S45333638,2,1.43182,-1.9229993
https://openalex.org/W3113248793,10,https://openalex.org/S2735557189,2,2.309935,-1.5318464
https://openalex.org/W3005140566,10,https://openalex.org/S179701344,2,1.4019246,-1.7349179
https://openalex.org/W2423428836,10,https://openalex.org/S4210202797,0,2.3309865,-1.2910149
https://openalex.org/W2913922695,10,https://openalex.org/S4210168464,0,1.3426293,-1.8155824
https://openalex.org/W2917810590,10,https://openalex.org/S87435064,1,2.0657418,-1.2594148
https://openalex.org/W3113939322,10,https://openalex.org/S2735557189,2,1.9554169,-1.3735859
https://openalex.org/W3122910502,10,https://openalex.org/S18284184,2,1.8816823,-1.7957802
https://openalex.org/W2938090770,10,https://openalex.org/S2764964732,1,1.8619398,-0.9085025
https://openalex.org/W3027104266,10,https://openalex.org/S205451775,0,1.9634024,-1.5407729
https://openalex.org/W1580445731,10,https://openalex.org/S161221444,2,1.5151513,-1.0120207
https://openalex.org/W2540418540,10,https://openalex.org/S19713811,0,1.3770214,-0.86392885
https://openalex.org/W2906019126,10,https://openalex.org/S67377460,2,2.1175427,-1.5364745
https://openalex.org/W215832712,10,https://openalex.org/S57846568,1,1.7774794,-1.5426755
https://openalex.org/W2955725327,10,https://openalex.org/S139488499,1,1.6867458,-1.7670099
https://openalex.org/W2908691734,10,https://openalex.org/S53055215,1,1.5262632,-1.6981993
https://openalex.org/W2915936439,10,https://openalex.org/S53055215,1,1.8415879,-1.6959271
https://openalex.org/W2809866790,10,https://openalex.org/S46169546,1,2.182333,-1.3566985
https://openalex.org/W3042807795,10,https://openalex.org/S23261908,1,1.7465688,-0.84600306
https://openalex.org/W3017691516,10,https://openalex.org/S4210186377,2,1.5582097,-1.9002789
https://openalex.org/W2594240261,10,https://openalex.org/S12410666,2,1.6053779,-0.93706435
https://openalex.org/W2899552213,10,https://openalex.org/S4210200385,0,1.1000443,-1.2185467
https://openalex.org/W2213284706,10,https://openalex.org/S199665586,2,1.5929161,-2.1174166
https://openalex.org/W3015879917,10,https://openalex.org/S2739058702,2,2.0183823,-1.6903676
https://openalex.org/W2791989851,10,https://openalex.org/S10689036,2,1.7048279,-1.4339343
https://openalex.org/W2014637637,10,https://openalex.org/S2764499177,0,1.6336428,-1.157913
https://openalex.org/W2045938094,10,https://openalex.org/S75832472,2,1.439978,-1.1053331
https://openalex.org/W2930481075,10,https://openalex.org/S108820144,2,2.1168497,-1.6682976
https://openalex.org/W2805849254,10,https://openalex.org/S188876174,2,1.5235032,-2.268507
https://openalex.org/W2790475284,10,https://openalex.org/S89175547,2,1.4676417,-1.4035228
https://openalex.org/W1497329731,10,https://openalex.org/S2764887140,0,1.0855173,-1.2313622
https://openalex.org/W2902545996,10,https://openalex.org/S11935491,2,1.4999356,-1.8004496
https://openalex.org/W2986061831,10,https://openalex.org/S2735557189,2,2.2886693,-1.5687852
https://openalex.org/W2755239800,10,https://openalex.org/S102860386,1,2.5852752,-1.6776884
https://openalex.org/W2912473982,10,https://openalex.org/S114598798,2,1.630123,-0.79865277
https://openalex.org/W2212740241,10,https://openalex.org/S8839896,0,1.3209218,-1.6034895
https://openalex.org/W2775743429,10,https://openalex.org/S48212443,1,1.5457779,-2.03177
https://openalex.org/W3006846084,10,https://openalex.org/S80347152,1,1.521453,-0.9660868
https://openalex.org/W2295665950,10,https://openalex.org/S4210193210,2,1.6430218,-0.8494253
https://openalex.org/W3101364209,10,https://openalex.org/S10873304,2,1.8881779,-1.5482377
https://openalex.org/W2937095444,10,https://openalex.org/S4220650861,0,2.2082338,-1.2050606
https://openalex.org/W2794179932,10,https://openalex.org/S192935422,1,2.083231,-1.2963713
https://openalex.org/W2507463252,10,https://openalex.org/S4210214950,2,1.5112494,-0.94154584
https://openalex.org/W2753174959,10,https://openalex.org/S2764730976,0,1.7151153,-1.460601
https://openalex.org/W2281758190,10,https://openalex.org/S73786128,2,1.5603024,-0.91190803
https://openalex.org/W2969308096,10,https://openalex.org/S117460449,2,1.053018,-1.1677932
https://openalex.org/W3047933954,10,https://openalex.org/S200437886,2,1.5505536,-2.3130639
https://openalex.org/W2512647834,10,https://openalex.org/S49861241,0,1.6541455,-2.0957394
https://openalex.org/W2800694469,10,https://openalex.org/S139838620,2,1.5855298,-2.1398473
https://openalex.org/W2530408459,10,https://openalex.org/S4210190811,0,2.2287734,-1.3908087
https://openalex.org/W2535405205,10,https://openalex.org/S2765060077,0,2.299688,-1.5733281
https://openalex.org/W2729585628,10,https://openalex.org/S53055215,1,1.6649072,-1.8859464
https://openalex.org/W2558540748,10,https://openalex.org/S140831787,2,1.5709528,-1.7367598
https://openalex.org/W2581319544,10,https://openalex.org/S4210200477,2,2.5256138,-1.5998951
https://openalex.org/W3082677342,10,https://openalex.org/S40252047,1,1.5937835,-0.97939956
https://openalex.org/W2996203503,10,https://openalex.org/S9692511,0,2.0638418,-1.739919
https://openalex.org/W2155316323,10,https://openalex.org/S24435420,2,1.5515127,-1.3955436
https://openalex.org/W2986061553,10,https://openalex.org/S2764603850,0,1.8418694,-1.7306511
https://openalex.org/W3110812828,10,https://openalex.org/S19793444,2,1.872134,-1.1254057
https://openalex.org/W3044989482,10,https://openalex.org/S149422333,2,1.4451858,-1.6938186
https://openalex.org/W2912059947,10,https://openalex.org/S45333638,1,1.7584679,-1.5802549
https://openalex.org/W2623305022,10,https://openalex.org/S2764384149,2,2.3559134,-1.2761244
https://openalex.org/W3025751628,10,https://openalex.org/S4210169498,2,1.8998901,-1.6734273
https://openalex.org/W2089303413,10,https://openalex.org/S173117069,2,2.1545196,-1.4991683
https://openalex.org/W3097573951,10,https://openalex.org/S159252376,1,1.4266958,-1.9867013
https://openalex.org/W3023108182,10,https://openalex.org/S24940445,2,1.5262891,-0.8525422
https://openalex.org/W4236899295,10,https://openalex.org/S4210187166,0,1.5158826,-0.6596754
https://openalex.org/W2898159537,10,https://openalex.org/S4393919366,0,1.4458507,-0.9644223
https://openalex.org/W1489025144,10,https://openalex.org/S200437886,0,2.3167253,-1.6444399
