candidate,stage,covariate,mean_broad,mean_specialized,smd
primary_leaves_63,raw,qpc24,0.001234272570782996,-0.002935133036123987,-0.06483927430268105
primary_leaves_63,raw,qpc25,0.0031461459969758525,-0.001440389946357479,-0.07194180120462419
primary_leaves_63,raw,qpc26,-0.0049923927124975315,-0.0027273143890310866,0.0363059963444377
primary_leaves_63,raw,qpc27,-0.0005714862175479086,0.00011770637934670887,0.011309130197691255
primary_leaves_63,raw,qpc28,-0.003324203750213981,-0.0002722400327919764,0.050200243582008565
primary_leaves_63,raw,qpc29,0.0016377303733668446,-0.0009817993527570241,-0.04338747979219487
primary_leaves_63,raw,qpc30,-0.0033813819541900574,-0.00040157752747634073,0.050287879322563615
primary_leaves_63,raw,qpc31,-0.0019285580489258893,0.000304121561475793,0.038647240736459164
primary_leaves_63,raw,qpc32,0.0028829026436657823,0.0007603155984020782,-0.037706488131170314
primary_leaves_63,raw,reference_fields,2.8377851231278957,2.8231530504908835,-0.005682301571235458
primary_leaves_63,raw,reference_entropy,0.5495115408173701,0.5226329465299745,-0.05047182471167201
primary_leaves_63,raw,authors_count,4.64290990405272,4.649483695652174,0.00032247726826992347
primary_leaves_63,raw,countries_count,1.028605214330852,1.0840213008415147,0.058281357134620175
primary_leaves_63,raw,institutions_count,1.8581850650766347,2.068617636746143,0.06922988541704511
primary_leaves_63,raw,international,0.1704416256175268,0.1981048387096774,0.07139629669706107
primary_leaves_63,raw,prior_oa_share,0.5537919558161188,0.4208625246650604,-0.33380886718251523
primary_leaves_63,raw,prior_english_share,0.9855201595646983,0.9880853842263845,0.04058965536542593
primary_leaves_63,raw,lead_prior_venue_specialization,0.8557140349144841,0.8626942655915746,0.6387933325731825
primary_leaves_63,raw,lead_prior_venue_specialization__missing,0.18408171951479038,0.17927375525946704,-0.012469717993455825
primary_leaves_63,raw,lead_prior_embedding_breadth,0.12684702805505096,0.12289402981811773,-0.1600089414035109
primary_leaves_63,raw,lead_prior_embedding_breadth__missing,0.21978714971563343,0.20583800841514727,-0.03408574703933327
primary_leaves_63,raw,lead_prior_venue_contributors,1.317643222938318,1.3757012622720897,0.07564904820695943
primary_leaves_63,raw,lead_prior_breadth_contributors,1.2017235757754432,1.269616935483871,0.08731569331984107
primary_leaves_63,raw,lead_prior_venue_missing,0.18408171951479038,0.17927375525946704,-0.012469717993455825
primary_leaves_63,raw,lead_prior_breadth_missing,0.21978714971563343,0.20583800841514727,-0.03408574703933327
primary_leaves_63,raw,log1p_reference_count,2.330448519625343,2.3867381078631293,0.034988554463780235
primary_leaves_63,raw,log1p_classified_n,2.294258732512491,2.355752769559883,0.03859846043554974
primary_leaves_63,raw,log1p_author_mean_prior_works,3.206310236168789,3.3507619226613063,0.08967251626165292
primary_leaves_63,raw,log1p_author_max_prior_works,3.878616136677229,4.057565636831854,0.09337675335505648
primary_leaves_63,raw,log1p_author_mean_prior_citations,5.6021095334486395,5.919505617869575,0.11156820268475692
primary_leaves_63,raw,log1p_author_max_prior_citations,6.359537405195757,6.710772784589457,0.10977535620619037
primary_leaves_63,raw,log1p_institution_mean_prior_works,7.041721091492214,7.269057460436794,0.05760311933287736
primary_leaves_63,raw,log1p_institution_max_prior_works,7.362978262442857,7.6377977027367345,0.06590927658170997
primary_leaves_63,raw,log1p_institution_mean_prior_citations,9.598332441122643,9.969476531142575,0.06949825213866273
primary_leaves_63,raw,log1p_institution_max_prior_citations,9.934017382695682,10.353036171098672,0.07520277230033838
primary_leaves_63,raw,log1p_history_n,6.555942625770782,6.582872664856961,0.019496441645108133
primary_leaves_63,raw,log1p_prior_prestige,0.8395086232129185,0.946111289598889,0.16622813652955523
primary_leaves_63,raw,choice_prevalence,0.5360215405977447,0.5699194797646838,0.2436209489962765
