source_macro,target_macro,raw_edges_broad,raw_edges_specialized,ipw_edges_broad,ipw_edges_specialized,rate_broad,rate_specialized,row_share_broad,row_share_specialized,row_share_difference,standardized_share_broad,standardized_share_specialized,standardized_share_difference,pooled_standardized_share,plot_edge
18,26,2480,887,5443.673330307007,1878.8854032754898,0.03339337446836481,0.010346964830243145,0.04053639405223516,0.015445585775937146,-0.02509080827629801,0.0016107628133951054,0.0006137490958599982,-0.000997013717535107,0.0011122559546275518,False
18,27,531,323,1308.6283304691315,915.8008624315262,0.008027578663836216,0.005043287524915626,0.009744720238167493,0.007528442527524039,-0.002216277710643454,0.0003872182850391794,0.00029915180049048607,-8.806648454869336e-05,0.0003431850427648328,False
18,28,5899,5338,13786.353259205818,10911.281217336655,0.08457025780271388,0.06008809414978532,0.10266028366308419,0.08969739701737119,-0.012962886645713004,0.004079330961801994,0.0035642349289317686,-0.0005150960328702252,0.0038217829453668813,True
18,29,766,321,1113.249855875969,1346.202754020691,0.0068290595446187105,0.007413497665129399,0.008289831534368951,0.011066608997430514,0.0027767774630615624,0.00032940651671347466,0.00043974513915753344,0.00011033862244405878,0.0003845758279355041,False
18,30,1220,935,3587.4033821821213,2979.156355857849,0.02200637276365184,0.016406123536921627,0.026713652399905186,0.024490485132362197,-0.0022231672675429894,0.0010614993983007615,0.0009731591488473694,-8.83402494533922e-05,0.0010173292735740655,False
18,31,1250,795,2624.7609403133392,2138.6470843553543,0.016101191172115666,0.011777464515691023,0.019545321203808582,0.017580985475900857,-0.0019643357279077248,0.0007766570586024232,0.0006986017944992585,-7.805526410316474e-05,0.0007376294265508408,False
19,0,55,56,220.1513296365738,92.45280361175537,0.003535282524782896,0.0008899907340688823,0.00041835379100791276,0.00021428759497186395,-0.0002040661960360488,7.683627850851444e-06,3.935678768085181e-06,-3.7479490827662625e-06,5.809653309468313e-06,False
19,1,1267,2104,5338.266087889671,3712.853569507599,0.08572411915163947,0.035741536705504326,0.010144312364428289,0.008605671551439256,-0.0015386408129890328,0.00018631388716060089,0.00015805468727464686,-2.8259199885954022e-05,0.00017218428721762387,False
19,2,55,118,121.78073000907898,165.2039054632187,0.001955606115880015,0.0015903243530795573,0.00023142004254579512,0.0003829104818750034,0.0001514904393292083,4.250339120547053e-06,7.032663994341754e-06,2.782324873794701e-06,5.641501557444403e-06,False
19,3,357,123,911.6793959140778,266.11588859558105,0.014640130686016174,0.0025617468133595873,0.0017324652642074954,0.0006168048076769927,-0.0011156604565305027,3.1819045604024756e-05,1.1328446641747701e-05,-2.0490598962277056e-05,2.1573746122886228e-05,False
19,4,5581,9003,16264.864089012146,14377.278447151184,0.2611880195171934,0.13840190993911444,0.030908137430282704,0.033323731680637854,0.00241559425035515,0.0005676693523084922,0.0006120349769480318,4.436562463953962e-05,0.0005898521646282621,False
19,5,2762,4447,13016.146976351738,7742.468713283539,0.20901875551451324,0.07453235753214536,0.024734597064946785,0.017945534747455458,-0.006789062317491327,0.000454284012653345,0.0003295937877167775,-0.00012469022493656753,0.00039193890018506124,False
19,6,28,18,108.34647572040558,27.105639100074768,0.0017398732175203289,0.00026093062295208107,0.0002058909157387539,6.282559301632474e-05,-0.00014306532272242916,3.7814625047288634e-06,1.1538761847561705e-06,-2.627586319972693e-06,2.467669344742517e-06,False
19,7,28736,52199,113372.68130075932,82570.14401912689,1.820586137962481,0.7948559720952826,0.21544221920985854,0.19138151453623822,-0.024060704673620315,0.003956884989094795,0.0035149779130385778,-0.00044190707605621694,0.0037359314510666862,True
19,8,49,67,140.95488691329956,113.7351461648941,0.002263512781457905,0.0010948637820633403,0.00026785671201085475,0.0002636159205922628,-4.24079141859193e-06,4.919547370386255e-06,4.841659554489952e-06,-7.788781589630325e-08,4.880603462438104e-06,False
19,9,464,874,1155.2830986976624,1294.6208003759384,0.018552021269847292,0.012462580597403572,0.0021953856232683052,0.003000678907241222,0.0008052932839729167,4.032119818410861e-05,5.511148821573615e-05,1.4790290031627538e-05,4.771634319992238e-05,False
19,10,8,14,25.905044198036194,22.09721553325653,0.0004159940810179482,0.00021271736826832923,4.922738129434193e-05,5.1217042503991525e-05,1.989661209649598e-06,9.04126808619107e-07,9.406696023329885e-07,3.654279371388149e-08,9.223982054760478e-07,False
19,11,111,138,267.2245570421219,188.99809432029724,0.004291204183337887,0.0018193775216174594,0.0005078070919377699,0.0004380607780834504,-6.974631385431947e-05,9.326557565242977e-06,8.045573070434997e-06,-1.2809844948079805e-06,8.686065317838987e-06,False
