candidate,stage,covariate,mean_broad,mean_specialized,smd
downstream_deterministic,raw,lead_country=MS,2.669543696849222e-05,4.3636719077275393e-07,-0.007129526760453445
downstream_deterministic,raw,lead_country=MT,0.00013347718484246112,0.00013221925880414445,-0.00010914556268886646
downstream_deterministic,raw,lead_country=MU,5.404198215572816e-05,4.669128941268467e-05,-0.0010357806502543216
downstream_deterministic,raw,lead_country=MV,1.1068839718643117e-05,7.85460943390957e-06,-0.0010449462497418196
downstream_deterministic,raw,lead_country=MW,6.706414653060241e-05,7.941882872064121e-05,0.0014436736097686376
downstream_deterministic,raw,lead_country=MX,0.0050604130760761356,0.004620692183092691,-0.006335566765417863
downstream_deterministic,raw,lead_country=MY,0.006662790402404413,0.003704321082469908,-0.041207272262957124
downstream_deterministic,raw,lead_country=MZ,0.00013217496840497368,8.90189069176418e-05,-0.004103885012456612
downstream_deterministic,raw,lead_country=NA,6.250638899939642e-05,4.4945820649593654e-05,-0.002395840315500156
downstream_deterministic,raw,lead_country=NC,9.76662328115569e-06,1.570921886781914e-05,0.0016650597239124152
downstream_deterministic,raw,lead_country=NE,4.8182008187034743e-05,2.2691093920183205e-05,-0.004282214124402614
downstream_deterministic,raw,lead_country=NG,0.006380860543688385,0.0022848186108861395,-0.0623924764348994
downstream_deterministic,raw,lead_country=NI,1.1719947937386829e-05,1.6145586058591897e-05,0.0011856603970235538
downstream_deterministic,raw,lead_country=NL,0.00574863446328824,0.009932153629178653,0.04744650441124315
downstream_deterministic,raw,lead_country=NO,0.0025562508667878164,0.0036096294020722206,0.019001680210811153
downstream_deterministic,raw,lead_country=NP,0.0012384078320505417,0.0003294572290334292,-0.03248093332403486
downstream_deterministic,raw,lead_country=NZ,0.0019259781110439022,0.0025811119334208394,0.013816472209380098
downstream_deterministic,raw,lead_country=OM,0.0005267465489636636,0.00026792945513447094,-0.012986985583361187
downstream_deterministic,raw,lead_country=PA,7.292412049929583e-05,6.981875052364063e-05,-0.00036759249818862336
downstream_deterministic,raw,lead_country=PE,0.00032034524362190665,0.00031025707263942804,-0.0005682221336101826
downstream_deterministic,raw,lead_country=PF,7.813298624924552e-06,1.440011729550088e-05,0.001976449195829111
downstream_deterministic,raw,lead_country=PG,2.4091004093517372e-05,2.356382830172871e-05,-0.00010799960282746748
downstream_deterministic,raw,lead_country=PH,0.0009017848829600421,0.000555059066662943,-0.012851737857378502
downstream_deterministic,raw,lead_country=PK,0.005855416211162209,0.003089479710671098,-0.041460660238423
downstream_deterministic,raw,lead_country=PL,0.011902258238635069,0.009031055380232916,-0.028215508620605408
downstream_deterministic,raw,lead_country=PR,0.00038675828193376535,0.0002007289077554668,-0.010855942015804056
downstream_deterministic,raw,lead_country=PS,0.0002741165600911031,0.00013440109475800822,-0.009776954908999321
downstream_deterministic,raw,lead_country=PT,0.0037178279290265995,0.00408177870248834,0.005839445813072384
downstream_deterministic,raw,lead_country=PW,1.953324656231138e-06,3.0545703354092774e-06,0.0006959406082720084
downstream_deterministic,raw,lead_country=PY,3.841538490587905e-05,3.7091211215684084e-05,-0.0002155141088684953
downstream_deterministic,raw,lead_country=QA,0.0005729752324944672,0.0004970222302901668,-0.0032846217104203234
downstream_deterministic,raw,lead_country=RE,1.3673272593617967e-05,1.8327422012455664e-05,0.0011635342322005604
downstream_deterministic,raw,lead_country=RO,0.003003562213064747,0.0015909947775574608,-0.029508630454536763
downstream_deterministic,raw,lead_country=RS,0.002375242781977064,0.0013715020805987656,-0.023213782116937944
downstream_deterministic,raw,lead_country=RU,0.033795120985673666,0.022325418214315638,-0.06949420535860137
downstream_deterministic,raw,lead_country=RW,0.00010613063965522518,7.20005864775044e-05,-0.0036166125533306065
downstream_deterministic,raw,lead_country=SA,0.005527908777134121,0.003060679476080096,-0.03773769938686713
downstream_deterministic,raw,lead_country=SB,1.3022164374874255e-06,1.3091015723182617e-06,6.025566013660144e-06
downstream_deterministic,raw,lead_country=SC,3.2555410937185638e-06,3.0545703354092774e-06,-0.00011314361240944852
downstream_deterministic,raw,lead_country=SD,0.0002910453737784396,0.00012523738375178037,-0.01149419644356881
downstream_deterministic,raw,lead_country=SE,0.004199648010896947,0.006528925908341945,0.0318924945506663
downstream_deterministic,raw,lead_country=SG,0.0027724187954107286,0.0030720250230401877,0.005550490887214174
downstream_deterministic,raw,lead_country=SI,0.0010593530718960207,0.0009041528192811462,-0.004955710638606066
downstream_deterministic,raw,lead_country=SJ,2.604432874974851e-06,8.727343815455079e-07,-0.0013133333040968686
downstream_deterministic,raw,lead_country=SK,0.0016512104427340555,0.0008338977015667328,-0.023202235402601166
